Time (ms),Bicep,Shoulder,Tricep
410381,456,459,462
410382,456,460,461
410383,457,459,461
410384,458,459,462
410385,459,458,461
410386,460,460,460
410387,461,460,460
410388,459,460,459
410389,462,459,461
410390,461,461,461
410391,459,461,463
410392,461,461,461
410393,459,461,457
410394,458,459,461
410395,454,459,461
410396,452,461,460
410397,452,460,461
410398,450,460,462
410399,450,461,461
410400,451,457,461
410401,452,459,462
410402,452,461,462
410403,453,460,463
410404,455,460,462
410405,459,460,461
410406,459,460,460
410407,464,460,461
410408,464,459,462
410409,467,460,462
410410,468,461,459
410411,466,461,462
410412,466,461,459
410413,465,462,460
410414,466,461,461
410415,466,461,460
410416,463,461,460
410417,458,461,460
410418,459,461,461
410419,456,462,462
410420,456,460,461
410421,455,459,463
410422,458,460,462
410423,457,459,462
410424,457,458,461
410425,461,460,461
410426,463,461,460
410427,463,460,462
410428,468,462,462
410429,466,460,459
410430,469,462,461
410431,469,460,461
410432,469,460,461
410433,467,461,459
410434,466,461,460
410435,465,460,461
410436,464,461,459
410437,462,461,459
410438,458,460,462
410439,458,461,462
410440,459,461,462
410441,458,460,459
410442,459,462,461
410443,459,460,462
410444,461,461,461
410445,466,459,462
410446,469,460,461
410447,469,461,462
410448,473,459,463
410449,473,461,461
410450,474,462,461
410451,473,461,461
410452,471,461,460
410453,468,457,462
410454,464,458,461
410455,459,460,462
410456,453,462,461
410457,452,461,462
410458,450,460,460
410459,449,461,462
410460,448,460,462
410461,448,462,461
410462,449,460,460
410463,449,461,459
410464,453,460,461
410465,456,461,460
410466,459,461,460
410467,460,461,459
410468,460,460,461
410469,461,460,461
410470,461,458,460
410471,461,460,460
410472,462,460,462
410473,458,461,461
410474,457,461,460
410475,455,461,461
410476,453,460,460
410477,451,461,462
410478,450,460,461
410479,447,460,461
410480,445,460,462
410481,445,461,460
410482,444,459,461
410483,443,461,461
410484,445,459,461
410485,447,459,461
410486,446,460,462
410487,450,459,461
410488,452,460,463
410489,452,460,461
410490,455,459,462
410491,457,461,462
410492,458,458,460
410493,457,459,461
410494,457,458,462
410495,455,459,462
410496,454,460,461
410497,453,459,461
410498,452,458,462
410499,451,461,462
410500,451,461,460
410501,450,461,460
410502,452,460,462
410503,452,461,460
410504,453,460,462
410505,456,459,461
410506,458,459,460
410507,461,459,462
410508,464,460,460
410509,469,458,461
410510,471,460,461
410511,471,461,462
410512,475,461,461
410513,473,459,461
410514,472,460,461
410515,469,459,461
410516,465,460,461
410517,460,459,461
410518,457,460,462
410519,454,461,461
410520,452,460,459
410521,453,460,461
410522,454,460,460
410523,456,462,463
410524,458,461,461
410525,460,459,460
410526,462,458,461
410527,464,458,462
410528,464,459,461
410529,468,460,463
410530,467,460,461
410531,470,461,459
410532,472,458,460
410533,473,460,461
410534,472,461,461
410535,472,460,461
410536,473,459,462
410537,473,459,462
410538,468,460,461
410539,470,460,462
410540,470,460,460
410541,468,460,462
410542,468,461,461
410543,464,461,459
410544,464,459,461
410545,462,460,461
410546,463,460,462
410547,465,460,462
410548,463,460,457
410549,468,460,460
410550,470,459,460
410551,474,461,460
410552,473,461,461
410553,474,461,462
410554,471,461,459
410555,472,460,458
410556,471,460,461
410557,469,460,461
410558,464,459,462
410559,461,459,461
410560,456,459,461
410561,453,460,460
410562,453,461,460
410563,455,461,462
410564,456,458,461
410565,457,460,460
410566,460,460,461
410567,465,461,462
410568,472,460,462
410569,477,460,460
410570,480,460,460
410571,482,460,459
410572,481,462,458
410573,481,460,459
410574,478,460,461
410575,475,460,460
410576,467,461,462
410577,463,461,461
410578,458,461,459
410579,453,460,461
410580,451,461,459
410581,451,460,462
410582,452,460,461
410583,454,461,461
410584,455,460,460
410585,457,461,460
410586,458,461,461
410587,458,461,462
410588,458,463,460
410589,458,461,461
410590,459,462,462
410591,460,460,462
410592,460,459,462
410593,459,460,462
410594,457,460,462
410595,456,457,462
410596,458,460,461
410597,457,461,462
410598,455,460,457
410599,455,459,460
410600,455,460,462
410601,455,461,461
410602,458,459,462
410603,459,461,462
410604,459,461,462
410605,460,459,460
410606,461,461,462
410607,461,460,461
410608,463,459,461
410609,464,460,461
410610,467,460,461
410611,466,459,463
410612,464,457,461
410613,463,461,461
410614,462,461,462
410615,462,460,461
410616,463,460,462
410617,465,460,461
410618,465,460,460
410619,468,458,460
410620,468,457,461
410621,468,460,461
410622,471,458,460
410623,473,460,460
410624,473,461,461
410625,474,461,463
410626,475,461,461
410627,473,460,461
410628,470,460,462
410629,471,459,462
410630,472,460,461
410631,474,461,461
410632,473,460,461
410633,474,460,462
410634,474,459,461
410635,472,459,462
410636,472,461,459
410637,474,458,461
410638,474,463,462
410639,472,461,461
410640,472,460,461
410641,471,459,461
410642,472,459,462
410643,472,461,463
410644,466,461,460
410645,465,461,459
410646,462,461,460
410647,465,461,461
410648,464,460,461
410649,467,461,461
410650,471,458,462
410651,476,459,462
410652,487,460,461
410653,493,459,462
410654,494,459,462
410655,497,459,461
410656,493,460,462
410657,490,461,461
410658,486,461,462
410659,484,458,461
410660,479,460,462
410661,476,461,462
410662,470,462,460
410663,470,461,461
410664,470,457,461
410665,469,458,461
410666,472,460,461
410667,473,458,462
410668,477,458,463
410669,481,461,461
410670,483,460,460
410671,484,461,462
410672,485,461,461
410673,484,461,462
410674,481,459,460
410675,478,460,462
410676,473,461,460
410677,467,460,461
410678,461,460,461
410679,458,461,462
410680,455,460,460
410681,454,461,462
410682,454,460,460
410683,455,459,461
410684,460,460,461
410685,466,459,461
410686,475,459,461
410687,480,458,461
410688,484,460,460
410689,485,460,463
410690,489,460,461
410691,487,461,461
410692,483,460,459
410693,477,459,459
410694,474,460,462
410695,467,460,461
410696,462,461,462
410697,458,461,461
410698,457,460,461
410699,452,457,461
410700,453,460,461
410701,458,462,461
410702,462,460,461
410703,467,460,461
410704,471,461,463
410705,476,460,462
410706,479,459,461
410707,480,459,461
410708,480,460,462
410709,476,460,461
410710,475,460,461
410711,471,460,460
410712,470,459,462
410713,467,461,461
410714,465,460,462
410715,462,460,459
410716,460,459,461
410717,456,459,462
410718,454,460,462
410719,456,460,460
410720,462,459,461
410721,464,460,461
410722,468,461,461
410723,469,461,461
410724,468,461,461
410725,472,458,461
410726,473,461,462
410727,474,461,462
410728,473,460,463
410729,469,460,462
410730,464,460,461
410731,461,459,460
410732,460,461,461
410733,464,462,461
410734,464,460,461
410735,463,462,461
410736,467,461,461
410737,470,461,459
410738,471,460,460
410739,471,461,459
410740,469,460,461
410741,466,460,460
410742,464,459,459
410743,463,460,462
410744,465,460,462
410745,465,460,462
410746,465,460,462
410747,464,460,460
410748,463,460,461
410749,462,461,460
410750,463,459,462
410751,461,459,461
410752,457,460,460
410753,453,459,462
410754,448,460,462
410755,446,460,460
410756,441,460,462
410757,439,460,461
410758,440,460,462
410759,439,460,462
410760,440,461,462
410761,443,459,461
410762,444,461,461
410763,450,459,461
410764,454,460,461
410765,458,461,462
410766,459,461,459
410767,461,461,459
410768,462,461,461
410769,459,459,462
410770,456,460,460
410771,452,460,462
410772,451,461,459
410773,455,460,460
410774,455,461,459
410775,455,461,461
410776,455,460,462
410777,450,460,461
410778,451,460,459
410779,447,459,461
410780,444,460,458
410781,445,460,462
410782,444,460,461
410783,443,459,460
410784,442,461,461
410785,445,461,460
410786,447,461,460
410787,449,460,461
410788,454,457,462
410789,455,460,463
410790,457,460,462
410791,455,460,462
410792,454,460,462
410793,453,461,462
410794,452,460,463
410795,448,459,461
410796,444,460,462
410797,442,460,462
410798,439,460,462
410799,444,461,461
410800,446,458,461
410801,452,459,461
410802,455,461,461
410803,457,461,462
410804,460,459,461
410805,457,461,462
410806,457,460,458
410807,455,459,460
410808,453,460,462
410809,455,461,460
410810,457,460,463
410811,460,458,462
410812,464,460,462
410813,468,459,461
410814,469,458,462
410815,468,459,461
410816,464,460,462
410817,458,460,461
410818,455,458,461
410819,454,460,463
410820,454,459,462
410821,451,460,461
410822,450,460,461
410823,450,460,462
410824,453,460,462
410825,457,461,461
410826,461,459,459
410827,464,459,459
410828,464,458,461
410829,466,461,461
410830,468,457,461
410831,470,460,461
410832,474,460,460
410833,471,461,461
410834,467,459,462
410835,462,461,461
410836,456,460,461
410837,447,461,461
410838,447,461,462
410839,448,460,458
410840,451,459,461
410841,454,460,462
410842,458,461,460
410843,463,461,461
410844,470,461,461
410845,472,460,460
410846,476,460,461
410847,483,460,461
410848,487,460,462
410849,483,460,461
410850,480,461,460
410851,475,461,459
410852,470,461,460
410853,468,460,460
410854,467,461,459
410855,465,461,460
410856,466,461,462
410857,467,461,461
410858,466,460,461
410859,466,460,462
410860,467,460,462
410861,469,459,461
410862,473,459,462
410863,475,460,461
410864,476,461,462
410865,480,460,461
410866,482,460,461
410867,483,458,462
410868,484,459,460
410869,486,459,461
410870,487,460,460
410871,489,459,463
410872,489,459,462
410873,486,460,461
410874,485,459,461
410875,486,460,461
410876,477,461,461
410877,475,462,462
410878,475,460,461
410879,469,460,460
410880,468,460,461
410881,463,459,460
410882,461,461,461
410883,456,460,462
410884,456,460,462
410885,461,461,461
410886,464,460,462
410887,470,460,461
410888,470,461,459
410889,470,460,461
410890,470,461,460
410891,467,461,461
410892,469,461,460
410893,472,461,461
410894,470,461,461
410895,468,460,462
410896,464,461,462
410897,462,458,461
410898,462,460,462
410899,462,461,461
410900,461,459,462
410901,459,457,461
410902,457,460,459
410903,457,458,461
410904,455,460,461
410905,458,461,461
410906,460,460,460
410907,462,459,458
410908,466,461,462
410909,469,462,460
410910,469,460,461
410911,466,460,461
410912,465,462,462
410913,460,461,462
410914,453,461,461
410915,450,458,460
410916,449,460,460
410917,448,460,462
410918,446,460,462
410919,444,461,461
410920,447,461,460
410921,445,462,461
410922,446,461,460
410923,450,461,461
410924,452,460,460
410925,458,460,461
410926,463,458,463
410927,466,460,461
410928,465,457,460
410929,465,460,461
410930,466,460,461
410931,466,458,462
410932,466,458,461
410933,463,460,462
410934,457,461,461
410935,453,460,461
410936,450,459,462
410937,444,460,460
410938,443,460,461
410939,442,461,461
410940,444,459,461
410941,446,460,461
410942,449,461,462
410943,455,461,461
410944,461,461,459
410945,464,459,461
410946,465,460,460
410947,467,460,462
410948,469,459,462
410949,469,459,462
410950,467,460,461
410951,462,460,461
410952,455,462,462
410953,453,459,462
410954,451,459,461
410955,449,460,461
410956,446,461,461
410957,445,461,461
410958,440,459,460
410959,437,459,461
410960,436,458,460
410961,435,460,460
410962,437,461,460
410963,439,461,461
410964,442,460,462
410965,448,461,462
410966,452,458,461
410967,453,459,460
410968,449,461,459
410969,447,460,461
410970,452,460,460
410971,458,458,460
410972,462,458,461
410973,459,460,462
410974,457,460,460
410975,452,459,463
410976,446,459,461
410977,444,460,455
410978,441,461,462
410979,440,461,461
410980,443,461,461
410981,446,460,460
410982,445,461,461
410983,443,459,461
410984,444,460,460
410985,445,461,461
410986,449,460,461
410987,445,460,462
410988,444,460,462
410989,441,460,462
410990,437,461,459
410991,438,460,459
410992,438,457,459
410993,437,460,461
410994,437,461,462
410995,439,462,460
410996,443,460,461
410997,448,459,461
410998,451,461,462
410999,452,460,461
411000,450,459,461
411001,443,458,460
411002,437,462,461
411003,437,459,460
411004,439,457,462
411005,442,460,462
411006,442,460,462
411007,441,460,461
411008,443,461,461
411009,442,462,461
411010,444,461,461
411011,447,462,461
411012,449,462,460
411013,450,461,460
411014,450,461,459
411015,448,461,458
411016,447,460,461
411017,443,460,462
411018,445,462,462
411019,444,462,461
411020,445,460,462
411021,448,460,461
411022,445,461,461
411023,444,461,462
411024,444,462,462
411025,443,460,462
411026,441,460,458
411027,440,460,459
411028,443,460,462
411029,444,460,461
411030,445,460,461
411031,448,459,462
411032,449,459,462
411033,446,460,463
411034,446,460,461
411035,439,460,462
411036,436,460,458
411037,435,460,460
411038,434,460,459
411039,434,461,462
411040,436,458,461
411041,436,460,461
411042,439,458,462
411043,443,457,460
411044,448,461,461
411045,452,461,462
411046,455,461,462
411047,452,459,461
411048,464,461,461
411049,466,459,462
411050,468,460,461
411051,471,461,461
411052,470,460,461
411053,468,460,462
411054,463,462,462
411055,456,460,461
411056,450,458,460
411057,446,459,459
411058,441,460,462
411059,439,460,461
411060,438,460,462
411061,435,459,461
411062,435,459,461
411063,433,459,461
411064,437,461,460
411065,440,463,458
411066,440,460,463
411067,445,460,461
411068,445,459,462
411069,445,461,461
411070,443,459,461
411071,444,460,461
411072,442,460,461
411073,441,459,461
411074,442,460,462
411075,443,461,461
411076,444,461,458
411077,442,462,462
411078,446,460,461
411079,446,461,460
411080,448,462,463
411081,450,460,462
411082,453,459,462
411083,456,461,460
411084,455,459,464
411085,459,460,462
411086,457,460,462
411087,454,461,459
411088,454,461,460
411089,450,459,459
411090,450,457,461
411091,447,459,463
411092,440,458,461
411093,433,459,462
411094,429,460,461
411095,425,461,461
411096,424,461,460
411097,418,461,460
411098,417,459,458
411099,420,462,462
411100,425,460,460
411101,429,460,461
411102,434,460,459
411103,438,461,461
411104,436,461,461
411105,438,461,462
411106,438,461,462
411107,436,461,460
411108,430,458,462
411109,425,461,461
411110,420,459,462
411111,417,462,462
411112,415,460,462
411113,414,461,460
411114,419,460,461
411115,421,459,460
411116,424,461,462
411117,432,458,462
411118,436,460,460
411119,439,461,463
411120,443,460,462
411121,449,461,462
411122,451,460,462
411123,451,459,462
411124,450,459,462
411125,447,460,462
411126,444,461,462
411127,439,460,463
411128,437,461,461
411129,434,461,461
411130,432,459,463
411131,429,461,463
411132,428,461,461
411133,430,461,460
411134,429,460,462
411135,430,460,460
411136,429,460,461
411137,433,459,461
411138,435,460,462
411139,436,458,462
411140,436,459,461
411141,440,461,462
411142,445,461,461
411143,449,457,462
411144,454,460,462
411145,459,459,462
411146,461,459,461
411147,462,459,461
411148,462,461,461
411149,456,459,459
411150,450,458,462
411151,446,461,461
411152,441,461,463
411153,438,460,462
411154,434,456,462
411155,431,462,461
411156,431,459,462
411157,430,460,461
411158,428,460,461
411159,430,460,462
411160,429,459,461
411161,431,459,460
411162,429,460,460
411163,430,460,461
411164,432,460,462
411165,434,461,462
411166,436,457,461
411167,437,461,461
411168,436,460,461
411169,435,458,462
411170,434,460,462
411171,431,458,462
411172,429,459,461
411173,430,460,460
411174,428,458,462
411175,428,460,460
411176,426,461,462
411177,426,459,462
411178,423,458,462
411179,427,460,462
411180,427,456,461
411181,428,460,461
411182,430,459,462
411183,433,460,461
411184,433,460,462
411185,437,459,462
411186,441,460,462
411187,443,458,462
411188,442,460,463
411189,439,462,462
411190,441,459,461
411191,444,460,462
411192,448,461,462
411193,453,460,461
411194,456,458,462
411195,458,460,461
411196,462,460,463
411197,462,460,463
411198,462,460,461
411199,464,459,462
411200,465,460,462
411201,468,460,462
411202,472,460,462
411203,473,459,460
411204,480,460,461
411205,482,461,459
411206,487,459,460
411207,490,459,461
411208,495,459,460
411209,495,459,463
411210,496,457,461
411211,490,461,462
411212,486,460,462
411213,479,459,460
411214,475,459,460
411215,472,460,460
411216,476,460,462
411217,478,461,462
411218,481,461,460
411219,483,459,463
411220,485,458,461
411221,486,459,461
411222,487,460,461
411223,489,460,462
411224,493,460,462
411225,498,461,460
411226,507,460,460
411227,512,463,463
411228,518,460,462
411229,524,459,461
411230,524,460,462
411231,525,459,462
411232,524,461,461
411233,517,460,463
411234,513,461,460
411235,508,460,461
411236,499,462,461
411237,492,460,462
411238,494,460,461
411239,494,459,461
411240,497,461,461
411241,499,460,463
411242,500,460,462
411243,499,461,459
411244,501,459,463
411245,500,461,462
411246,494,461,461
411247,490,460,462
411248,484,460,462
411249,479,460,462
411250,474,461,461
411251,471,461,462
411252,473,459,462
411253,477,460,463
411254,477,460,463
411255,481,461,461
411256,487,460,462
411257,491,455,461
411258,493,458,463
411259,494,460,463
411260,494,460,461
411261,493,460,463
411262,493,462,463
411263,499,459,462
411264,499,460,462
411265,498,461,462
411266,497,461,462
411267,496,459,459
411268,496,461,461
411269,496,461,463
411270,495,461,462
411271,494,460,461
411272,491,457,461
411273,489,461,461
411274,485,461,460
411275,480,460,462
411276,480,461,462
411277,481,459,463
411278,480,458,463
411279,480,459,461
411280,481,459,462
411281,481,459,461
411282,481,458,462
411283,483,459,462
411284,485,460,461
411285,487,459,462
411286,486,460,463
411287,486,460,462
411288,488,460,462
411289,489,459,462
411290,494,460,461
411291,497,460,461
411292,499,461,462
411293,498,460,462
411294,498,460,463
411295,498,460,463
411296,500,460,462
411297,499,460,460
411298,498,461,461
411299,500,459,462
411300,502,460,462
411301,502,460,461
411302,504,460,461
411303,505,461,461
411304,508,462,460
411305,512,460,461
411306,514,461,461
411307,514,461,459
411308,518,460,460
411309,519,461,461
411310,520,461,460
411311,519,461,462
411312,519,462,461
411313,518,462,462
411314,516,459,461
411315,516,460,462
411316,514,460,462
411317,511,460,462
411318,510,462,460
411319,511,461,462
411320,510,461,462
411321,511,458,461
411322,512,461,460
411323,511,460,461
411324,513,460,462
411325,514,460,462
411326,517,461,461
411327,517,460,461
411328,518,462,462
411329,518,460,461
411330,517,463,462
411331,516,460,462
411332,512,461,461
411333,512,460,461
411334,508,461,462
411335,503,460,463
411336,501,461,461
411337,499,460,462
411338,497,461,464
411339,495,461,462
411340,493,460,462
411341,491,460,461
411342,490,459,461
411343,490,461,462
411344,487,461,461
411345,486,457,463
411346,484,461,462
411347,482,458,462
411348,481,456,463
411349,480,458,462
411350,480,461,460
411351,476,458,461
411352,473,461,461
411353,471,461,461
411354,468,459,462
411355,465,460,461
411356,462,459,460
411357,459,461,459
411358,459,460,462
411359,456,461,461
411360,455,460,462
411361,455,460,461
411362,454,460,460
411363,454,459,461
411364,455,459,462
411365,457,461,462
411366,456,460,460
411367,456,457,462
411368,455,460,462
411369,455,460,462
411370,455,461,463
411371,452,460,459
411372,454,460,462
411373,450,459,461
411374,445,460,462
411375,443,460,462
411376,440,460,460
411377,436,458,462
411378,434,461,461
411379,432,460,464
411380,431,460,461
411381,433,460,462
411382,434,459,462
411383,432,458,461
411384,435,460,461
411385,432,460,461
411386,434,459,462
411387,434,459,461
411388,435,461,459
411389,436,462,462
411390,438,461,462
411391,439,460,461
411392,439,460,461
411393,435,460,460
411394,436,461,459
411395,434,459,461
411396,431,459,462
411397,429,462,461
411398,427,459,462
411399,424,460,462
411400,424,460,461
411401,430,460,461
411402,431,460,460
411403,434,461,461
411404,437,459,460
411405,439,460,461
411406,439,461,461
411407,441,461,461
411408,443,461,462
411409,444,459,462
411410,439,459,460
411411,438,461,460
411412,434,460,459
411413,434,460,459
411414,429,460,461
411415,431,460,460
411416,430,460,462
411417,429,459,462
411418,431,460,463
411419,433,460,461
411420,433,460,460
411421,435,460,460
411422,440,461,460
411423,441,460,461
411424,447,460,461
411425,448,460,461
411426,454,461,462
411427,458,459,461
411428,465,459,462
411429,463,460,462
411430,463,461,462
411431,461,458,459
411432,461,460,461
411433,463,460,463
411434,460,458,460
411435,461,460,461
411436,458,461,461
411437,456,462,460
411438,454,460,462
411439,448,460,462
411440,446,459,461
411441,446,461,459
411442,449,460,462
411443,452,461,460
411444,458,459,462
411445,460,460,459
411446,466,460,460
411447,469,461,462
411448,470,460,462
411449,471,461,461
411450,473,460,462
411451,474,459,461
411452,471,460,461
411453,470,461,462
411454,468,461,461
411455,464,458,461
411456,462,459,460
411457,461,460,462
411458,459,460,461
411459,456,459,458
411460,452,461,459
411461,453,460,459
411462,450,457,462
411463,448,459,461
411464,448,461,462
411465,447,457,461
411466,450,460,461
411467,451,460,461
411468,451,460,461
411469,449,458,461
411470,446,460,462
411471,442,459,461
411472,440,461,462
411473,441,461,461
411474,440,460,463
411475,438,460,462
411476,441,460,462
411477,441,461,462
411478,442,459,462
411479,443,460,462
411480,443,458,462
411481,444,459,462
411482,444,457,460
411483,447,460,461
411484,450,460,462
411485,454,458,461
411486,457,459,461
411487,459,461,460
411488,459,461,461
411489,461,462,460
411490,462,459,460
411491,460,459,460
411492,457,459,460
411493,454,461,460
411494,449,460,461
411495,445,460,461
411496,437,461,460
411497,434,460,462
411498,434,460,461
411499,433,459,458
411500,434,462,462
411501,437,460,461
411502,440,462,460
411503,438,461,461
411504,439,460,462
411505,436,459,463
411506,437,459,461
411507,444,460,462
411508,445,460,462
411509,451,459,462
411510,456,461,461
411511,455,461,462
411512,456,460,461
411513,457,459,463
411514,455,459,462
411515,453,460,462
411516,452,461,462
411517,447,461,461
411518,445,460,461
411519,440,459,462
411520,438,460,461
411521,439,460,462
411522,439,459,462
411524,445,460,463
411525,447,460,461
411526,446,458,462
411527,446,460,462
411528,447,460,462
411529,447,460,462
411529,448,459,462
411530,446,460,462
411531,448,460,462
411532,445,459,462
411533,445,457,461
411534,446,461,463
411535,444,460,460
411536,445,460,462
411537,447,461,462
411538,448,458,461
411539,449,460,459
411540,453,460,460
411541,455,461,460
411542,457,461,459
411543,458,461,462
411544,459,462,461
411545,460,458,463
411546,461,458,462
411547,463,460,461
411548,462,461,461
411549,470,457,461
411550,474,457,461
411551,476,460,461
411552,475,460,461
411553,473,460,461
411554,471,460,460
411555,469,460,461
411556,468,458,461
411557,468,458,461
411558,467,460,462
411559,466,460,463
411560,466,459,461
411561,465,458,460
411562,471,461,462
411563,469,460,461
411564,474,460,461
411565,476,460,464
411566,477,459,462
411567,478,460,459
411568,480,459,461
411569,483,461,461
411570,483,460,462
411571,484,460,461
411572,483,459,462
411573,476,461,462
411574,470,460,462
411575,471,460,461
411576,472,462,461
411577,474,462,462
411578,478,461,460
411579,484,461,462
411580,487,461,458
411581,491,460,462
411582,494,459,461
411583,497,460,462
411584,499,460,461
411585,501,462,461
411586,505,461,460
411587,509,460,460
411588,512,460,460
411589,516,459,462
411590,519,460,461
411591,519,462,460
411592,519,460,462
411593,519,460,460
411594,517,458,461
411595,515,460,459
411596,512,461,459
411597,515,459,461
411598,518,460,462
411599,522,460,461
411600,526,461,461
411601,532,461,462
411602,540,459,461
411603,544,460,462
411604,544,460,461
411605,546,458,461
411606,546,459,460
411607,547,460,462
411608,549,461,461
411609,551,461,458
411610,556,459,462
411611,555,461,461
411612,557,461,461
411613,554,457,461
411614,549,460,458
411615,543,461,461
411616,538,457,461
411617,534,461,462
411618,528,460,459
411619,529,461,461
411620,526,459,460
411621,527,459,461
411622,527,461,461
411623,528,460,461
411624,529,458,461
411625,530,460,461
411626,529,460,462
411627,523,461,461
411628,524,460,461
411629,519,461,460
411630,509,461,462
411631,499,460,463
411632,487,461,461
411633,477,461,460
411634,473,459,462
411635,472,460,461
411636,474,457,460
411637,475,460,461
411638,475,458,461
411639,478,458,461
411640,480,461,461
411641,484,461,462
411642,486,460,461
411643,486,460,461
411644,491,460,460
411645,492,461,459
411646,494,460,457
411647,495,460,462
411648,501,462,460
411649,506,459,461
411650,508,460,461
411651,508,458,460
411652,510,461,462
411653,506,462,461
411654,504,459,462
411655,504,461,460
411656,499,460,460
411657,502,461,461
411658,500,460,461
411659,496,460,461
411660,495,460,460
411661,494,457,460
411662,491,460,460
411663,489,460,460
411664,478,461,461
411665,478,462,463
411666,474,460,462
411667,473,460,461
411668,475,461,461
411669,476,461,458
411670,482,458,461
411671,486,461,460
411672,485,460,461
411673,484,459,459
411674,484,460,462
411675,484,460,462
411676,487,456,461
411677,491,459,461
411678,492,460,461
411679,496,458,462
411680,499,460,461
411681,500,460,461
411682,501,462,462
411683,500,461,462
411684,500,461,460
411685,503,460,461
411686,502,461,461
411687,503,459,460
411688,497,461,462
411689,492,459,462
411690,483,461,459
411691,476,462,459
411692,472,460,461
411693,466,461,460
411694,466,461,462
411695,465,460,462
411696,464,460,460
411697,462,460,461
411698,459,458,461
411699,454,460,461
411700,452,460,460
411701,452,460,460
411702,446,458,462
411703,446,460,461
411704,443,459,462
411705,442,460,462
411706,443,461,461
411707,444,462,460
411708,448,463,461
411709,453,460,459
411710,460,460,460
411711,459,460,461
411712,464,462,461
411713,463,459,461
411714,464,457,462
411715,461,459,461
411716,459,460,460
411717,459,461,462
411718,460,466,461
411719,461,460,461
411720,464,461,461
411721,465,461,462
411722,469,459,461
411723,471,458,461
411724,476,459,463
411725,477,461,459
411726,477,462,463
411727,476,459,462
411728,475,461,459
411729,475,460,461
411730,471,460,462
411731,465,460,461
411732,455,461,460
411733,451,460,462
411734,444,461,461
411735,440,459,461
411736,440,462,460
411737,441,461,459
411738,447,461,462
411739,450,461,461
411740,453,459,460
411741,457,458,461
411742,458,461,459
411743,462,460,461
411744,461,460,461
411745,463,461,462
411746,464,460,461
411747,466,459,459
411748,468,461,461
411749,465,459,459
411750,468,460,460
411751,469,461,458
411752,469,460,462
411753,467,460,461
411754,465,459,462
411755,462,460,461
411756,458,461,461
411757,456,461,460
411758,456,460,461
411759,458,460,462
411760,456,460,460
411761,460,461,461
411762,460,461,462
411763,460,460,462
411764,457,460,461
411765,457,460,461
411766,457,460,461
411767,456,460,461
411768,457,458,461
411769,457,461,462
411770,461,461,461
411771,462,460,462
411772,461,459,460
411773,461,460,461
411774,460,462,462
411775,461,460,461
411776,455,460,460
411777,455,460,460
411778,457,460,462
411779,453,463,461
411780,457,461,459
411781,457,459,461
411782,460,459,461
411783,465,461,460
411784,466,460,462
411785,468,461,462
411786,470,460,461
411787,471,459,460
411788,471,460,460
411789,467,461,462
411790,464,461,460
411791,460,461,462
411792,457,460,460
411793,451,461,461
411794,450,461,462
411795,448,461,461
411796,447,459,462
411797,446,461,462
411798,450,461,462
411799,452,458,460
411800,455,460,460
411801,455,467,462
411802,457,460,460
411803,459,461,460
411804,463,461,460
411805,467,460,462
411806,469,460,461
411807,469,459,462
411808,466,459,462
411809,468,461,460
411810,467,461,461
411811,467,460,461
411812,464,460,460
411813,461,461,461
411814,459,459,461
411815,458,460,461
411816,458,461,462
411817,459,461,462
411818,458,460,462
411819,457,459,461
411820,455,460,461
411821,454,460,462
